Longitude,Latitude,Speed(kilometer),Course(degrees),Number Of Satellites,HDOP,Altitude(meters),DD/MM/YY,HH:MM:SS,Distance(meters)
-084.395168,39.296466,0,206.00,8,1.00,274.00,14/8/2009,17:27:45,0
-084.395168,39.296466,0,206.00,8,1.00,274.00,14/8/2009,17:27:46,0
-084.395166,39.296466,0,206.00,8,1.00,274.00,14/8/2009,17:27:47,0
-084.395166,39.296466,0,206.00,8,1.00,274.00,14/8/2009,17:27:48,0
-084.395166,39.296466,0,206.00,8,1.00,274.00,14/8/2009,17:27:49,0
-084.395166,39.296466,0,206.00,8,1.00,274.00,14/8/2009,17:27:50,0
-084.395166,39.296466,0,206.00,8,1.00,274.00,14/8/2009,17:27:51,0
-084.395165,39.296466,0,206.00,8,1.00,274.00,14/8/2009,17:27:52,0
-084.395165,39.296466,0,206.00,8,1.00,274.00,14/8/2009,17:27:53,0
-084.395165,39.296466,0,206.00,8,1.00,274.00,14/8/2009,17:27:54,0
-084.395165,39.296466,0,206.00,8,1.00,274.00,14/8/2009,17:27:55,0
-084.395165,39.296466,0,206.00,8,1.00,274.00,14/8/2009,17:27:56,0
-084.395165,39.296468,0,206.00,8,1.70,274.00,14/8/2009,17:27:57,0
-084.395163,39.296468,0,206.00,8,0.99,274.00,14/8/2009,17:27:58,0
-084.395163,39.296468,0,206.00,8,1.00,274.00,14/8/2009,17:27:59,0
-084.395163,39.296468,0,206.00,8,1.00,274.00,14/8/2009,17:28:0,0
-084.395163,39.296468,0,206.00,8,1.00,274.00,14/8/2009,17:28:1,0
-084.395163,39.296468,0,206.00,8,1.00,274.00,14/8/2009,17:28:2,0
-084.395161,39.296468,0,206.00,8,1.00,274.00,14/8/2009,17:28:3,0
-084.395161,39.296468,0,206.00,8,1.00,274.00,14/8/2009,17:28:4,0
-084.395161,39.296468,0,206.00,8,1.00,274.00,14/8/2009,17:28:5,0
-084.395161,39.296470,0,206.00,8,1.00,274.00,14/8/2009,17:28:6,0
-084.395161,39.296470,0,206.00,8,1.00,274.00,14/8/2009,17:28:7,0
-084.395160,39.296470,0,206.00,8,1.00,274.00,14/8/2009,17:28:8,0
-084.395160,39.296471,0,206.00,8,1.00,274.00,14/8/2009,17:28:9,0
-084.395160,39.296471,0,206.00,8,1.00,274.00,14/8/2009,17:28:10,0
-084.395160,39.296471,0,206.00,8,1.00,274.00,14/8/2009,17:28:11,0
-084.395160,39.296473,0,206.00,8,1.00,274.00,14/8/2009,17:28:12,0
-084.395160,39.296473,0,206.00,8,1.00,274.00,14/8/2009,17:28:13,0
-084.395158,39.296473,0,206.00,8,1.00,274.00,14/8/2009,17:28:14,0
-084.395158,39.296475,0,206.00,8,1.00,274.00,14/8/2009,17:28:15,0
-084.395158,39.296475,0,206.00,9,1.00,274.00,14/8/2009,17:28:16,0
-084.395158,39.296475,0,206.00,9,1.00,274.00,14/8/2009,17:28:17,0
-084.395156,39.296475,0,206.00,9,1.10,274.00,14/8/2009,17:28:18,0
-084.395156,39.296475,0,206.00,9,1.00,274.00,14/8/2009,17:28:19,0
-084.395156,39.296476,0,206.00,9,1.00,274.00,14/8/2009,17:28:20,0
-084.395156,39.296476,0,206.00,9,1.00,274.00,14/8/2009,17:28:21,0
-084.395156,39.296476,0,206.00,8,1.40,274.00,14/8/2009,17:28:22,0
-084.395155,39.296476,0,206.00,8,1.40,274.00,14/8/2009,17:28:23,0
-084.395155,39.296478,0,206.00,9,1.70,274.00,14/8/2009,17:28:24,0
-084.395156,39.296476,0,206.00,8,1.00,274.00,14/8/2009,17:28:25,0
-084.395156,39.296476,0,206.00,9,0.92,274.00,14/8/2009,17:28:26,0
-084.395155,39.296476,0,206.00,8,1.00,273.00,14/8/2009,17:28:27,0
-084.395155,39.296476,0,206.00,8,1.00,273.00,14/8/2009,17:28:28,0
-084.395155,39.296478,0,206.00,9,0.92,273.00,14/8/2009,17:28:29,0
-084.395155,39.296478,0,206.00,9,0.93,273.00,14/8/2009,17:28:30,0
-084.395153,39.296480,0,206.00,8,1.00,273.00,14/8/2009,17:28:31,0
-084.395153,39.296481,0,206.00,8,1.70,273.00,14/8/2009,17:28:32,0
-084.395153,39.296481,0,18.00,8,1.70,273.00,14/8/2009,17:28:33,0
-084.395153,39.296483,0,18.00,9,0.92,273.00,14/8/2009,17:28:34,0
-084.395151,39.296483,0,18.00,10,0.85,273.00,14/8/2009,17:28:35,0
-084.395151,39.296483,0,18.00,10,0.85,273.00,14/8/2009,17:28:36,0
-084.395151,39.296485,0,18.00,9,0.92,273.00,14/8/2009,17:28:37,0
-084.395151,39.296485,0,20.00,10,0.85,273.00,14/8/2009,17:28:38,0
-084.395151,39.296486,0,20.00,9,0.92,273.00,14/8/2009,17:28:39,0
-084.395150,39.296486,0,20.00,9,0.92,273.00,14/8/2009,17:28:40,0
-084.395150,39.296488,0,20.00,9,0.92,273.00,14/8/2009,17:28:41,0
-084.395150,39.296488,0,20.00,8,1.00,273.00,14/8/2009,17:28:42,0
-084.395150,39.296488,0,20.00,9,0.92,273.00,14/8/2009,17:28:43,0
-084.395150,39.296490,0,20.00,8,0.95,273.00,14/8/2009,17:28:44,0
-084.395148,39.296490,0,20.00,8,0.95,273.00,14/8/2009,17:28:45,0
-084.395148,39.296490,0,20.00,8,0.95,273.00,14/8/2009,17:28:46,0
-084.395148,39.296491,0,20.00,9,0.95,273.00,14/8/2009,17:28:47,0
-084.395148,39.296491,0,20.00,8,1.00,273.00,14/8/2009,17:28:48,0
-084.395148,39.296493,0,20.00,8,0.95,273.00,14/8/2009,17:28:49,0
-084.395146,39.296493,0,20.00,8,0.95,273.00,14/8/2009,17:28:50,0
-084.395146,39.296493,0,20.00,8,0.95,273.00,14/8/2009,17:28:51,0
-084.395146,39.296495,0,20.00,8,0.95,273.00,14/8/2009,17:28:52,0
-084.395145,39.296495,0,34.00,8,0.95,273.00,14/8/2009,17:28:53,0
-084.395145,39.296496,0,34.00,8,0.95,273.00,14/8/2009,17:28:54,0
-084.395143,39.296496,0,34.00,8,0.95,273.00,14/8/2009,17:28:55,0
-084.395143,39.296496,0,34.00,8,0.95,273.00,14/8/2009,17:28:56,0
-084.395145,39.296498,0,34.00,8,0.95,273.00,14/8/2009,17:28:57,0
-084.395145,39.296496,0,34.00,8,0.95,273.00,14/8/2009,17:28:58,0
-084.395145,39.296496,0,34.00,10,0.85,273.00,14/8/2009,17:28:59,0
-084.395145,39.296496,0,34.00,8,0.95,273.00,14/8/2009,17:29:0,0
-084.395145,39.296496,0,34.00,8,1.11,273.00,14/8/2009,17:29:1,0
-084.395145,39.296496,0,34.00,8,1.11,273.00,14/8/2009,17:29:2,0
-084.395143,39.296496,0,34.00,8,1.11,273.00,14/8/2009,17:29:3,0
-084.395143,39.296496,0,34.00,8,1.12,273.00,14/8/2009,17:29:4,0
-084.395141,39.296498,0,36.00,8,1.11,273.00,14/8/2009,17:29:5,0
-084.395141,39.296500,0,36.00,8,1.11,273.00,14/8/2009,17:29:6,0
-084.395141,39.296500,0,36.00,9,0.88,273.00,14/8/2009,17:29:7,0
-084.395140,39.296501,0,56.00,9,0.88,273.00,14/8/2009,17:29:8,0
-084.395138,39.296501,0,56.00,9,0.91,273.00,14/8/2009,17:29:9,0
-084.395136,39.296503,0,60.00,9,0.91,273.00,14/8/2009,17:29:10,0
-084.395133,39.296503,0,60.00,8,0.95,273.00,14/8/2009,17:29:11,0
-084.395133,39.296503,0,64.00,8,1.11,273.00,14/8/2009,17:29:12,0
-084.395131,39.296503,0,64.00,9,0.91,273.00,14/8/2009,17:29:13,0
-084.395131,39.296503,0,64.00,8,1.40,273.00,14/8/2009,17:29:14,0
-084.395131,39.296503,0,70.00,8,1.40,273.00,14/8/2009,17:29:15,0
-084.395130,39.296505,0,70.00,9,0.93,273.00,14/8/2009,17:29:16,0
-084.395130,39.296505,0,68.00,8,1.40,273.00,14/8/2009,17:29:17,0
-084.395126,39.296505,0,70.00,7,1.28,273.00,14/8/2009,17:29:18,0
-084.395125,39.296505,0,72.00,8,1.40,273.00,14/8/2009,17:29:19,0
-084.395125,39.296506,0,74.00,8,1.40,273.00,14/8/2009,17:29:20,0
-084.395125,39.296506,0,72.00,8,1.40,273.00,14/8/2009,17:29:21,0
-084.395123,39.296506,0,72.00,9,0.92,273.00,14/8/2009,17:29:22,0
-084.395121,39.296506,0,72.00,9,0.92,273.00,14/8/2009,17:29:23,0
-084.395120,39.296506,0,72.00,9,0.88,273.00,14/8/2009,17:29:24,0
-084.395120,39.296506,0,70.00,9,0.88,273.00,14/8/2009,17:29:25,0
-084.395118,39.296508,0,68.00,9,0.90,273.00,14/8/2009,17:29:26,0
-084.395116,39.296508,0,66.00,9,0.91,273.00,14/8/2009,17:29:27,0
-084.395115,39.296508,0,68.00,9,0.91,273.00,14/8/2009,17:29:28,0
-084.395115,39.296508,0,68.00,9,0.91,273.00,14/8/2009,17:29:29,0
-084.395116,39.296508,0,68.00,9,0.91,273.00,14/8/2009,17:29:30,0
-084.395116,39.296508,0,68.00,9,0.91,273.00,14/8/2009,17:29:31,0
-084.395115,39.296508,0,68.00,9,0.91,273.00,14/8/2009,17:29:32,0
-084.395116,39.296508,0,68.00,9,0.91,273.00,14/8/2009,17:29:33,0
-084.395118,39.296506,0,68.00,9,0.91,273.00,14/8/2009,17:29:34,0
-084.395120,39.296505,0,224.00,9,0.91,273.00,14/8/2009,17:29:35,0
-084.395121,39.296503,0,222.00,9,0.91,273.00,14/8/2009,17:29:36,0
-084.395123,39.296503,0,224.00,9,0.91,273.00,14/8/2009,17:29:37,0
-084.395125,39.296501,0,226.00,8,1.11,273.00,14/8/2009,17:29:38,0
-084.395146,39.296493,0,228.00,9,0.91,272.00,14/8/2009,17:29:39,1
-084.395171,39.296485,0,228.00,9,0.91,272.00,14/8/2009,17:29:40,2
-084.395193,39.296476,0,230.00,9,0.91,272.00,14/8/2009,17:29:41,2
-084.395206,39.296471,0,230.00,8,1.12,272.00,14/8/2009,17:29:42,1
-084.395223,39.296465,0,230.00,8,1.12,271.00,14/8/2009,17:29:43,1
-084.395228,39.296465,0,230.00,9,0.94,271.00,14/8/2009,17:29:44,0
-084.395235,39.296465,0,230.00,8,1.12,270.00,14/8/2009,17:29:45,0
-084.395238,39.296466,0,230.00,8,1.12,270.00,14/8/2009,17:29:46,0
-084.395243,39.296466,0,230.00,8,1.12,270.00,14/8/2009,17:29:47,0
-084.395246,39.296466,0,232.00,8,1.12,270.00,14/8/2009,17:29:48,0
-084.395248,39.296468,0,232.00,8,1.12,270.00,14/8/2009,17:29:49,0
-084.395246,39.296471,0,232.00,8,1.12,270.00,14/8/2009,17:29:50,0
-084.395256,39.296468,0,232.00,9,0.94,270.00,14/8/2009,17:29:51,0
-084.395265,39.296466,0,232.00,9,0.94,270.00,14/8/2009,17:29:52,0
-084.395265,39.296470,0,232.00,9,0.94,270.00,14/8/2009,17:29:53,0
-084.395270,39.296468,0,230.00,9,0.94,270.00,14/8/2009,17:29:54,0
-084.395268,39.296470,0,230.00,9,0.94,270.00,14/8/2009,17:29:55,0
-084.395271,39.296468,0,230.00,9,0.94,270.00,14/8/2009,17:29:56,0
-084.395273,39.296468,0,232.00,9,0.94,270.00,14/8/2009,17:29:57,0
-084.395276,39.296468,0,232.00,9,0.94,270.00,14/8/2009,17:29:58,0
-084.395286,39.296466,0,232.00,9,0.94,269.00,14/8/2009,17:29:59,0
-084.395290,39.296468,0,230.00,9,0.94,269.00,14/8/2009,17:30:0,0
-084.395300,39.296465,0,230.00,9,0.94,269.00,14/8/2009,17:30:1,0
-084.395306,39.296463,0,230.00,9,0.94,268.00,14/8/2009,17:30:2,0
-084.395311,39.296461,0,228.00,9,0.91,268.00,14/8/2009,17:30:3,0
-084.395318,39.296458,0,230.00,9,0.94,268.00,14/8/2009,17:30:4,0
-084.395318,39.296460,0,232.00,9,0.94,267.00,14/8/2009,17:30:5,0
-084.395321,39.296456,0,232.00,9,0.94,267.00,14/8/2009,17:30:6,0
-084.395328,39.296456,0,232.00,9,0.94,267.00,14/8/2009,17:30:7,0
-084.395328,39.296456,0,230.00,9,0.94,267.00,14/8/2009,17:30:8,0
-084.395328,39.296460,0,230.00,9,0.94,267.00,14/8/2009,17:30:9,0
-084.395326,39.296465,0,230.00,9,0.94,267.00,14/8/2009,17:30:10,0
-084.395325,39.296465,0,228.00,9,0.94,267.00,14/8/2009,17:30:11,0
-084.395325,39.296470,0,226.00,9,0.94,267.00,14/8/2009,17:30:12,0
-084.395325,39.296473,0,226.00,9,0.94,267.00,14/8/2009,17:30:13,0
-084.395323,39.296481,0,226.00,7,1.36,267.00,14/8/2009,17:30:14,0
-084.395321,39.296488,0,226.00,7,1.36,267.00,14/8/2009,17:30:15,0
-084.395325,39.296491,0,226.00,9,0.94,267.00,14/8/2009,17:30:16,0
-084.395325,39.296496,0,226.00,9,0.94,267.00,14/8/2009,17:30:17,0
-084.395328,39.296500,0,226.00,9,0.96,267.00,14/8/2009,17:30:18,0
-084.395330,39.296503,0,226.00,9,0.94,267.00,14/8/2009,17:30:19,0
-084.395330,39.296510,0,226.00,8,1.12,267.00,14/8/2009,17:30:20,0
-084.395331,39.296513,0,226.00,10,0.91,268.00,14/8/2009,17:30:21,0
-084.395340,39.296518,0,226.00,9,0.96,269.00,14/8/2009,17:30:22,0
-084.395343,39.296518,0,226.00,9,0.96,269.00,14/8/2009,17:30:23,0
-084.395345,39.296518,0,226.00,8,1.00,269.00,14/8/2009,17:30:24,0
-084.395345,39.296518,0,226.00,8,1.31,269.00,14/8/2009,17:30:25,0
-084.395218,39.296505,0,0.00,4,2.32,236.00,16/8/2009,22:8:7,11
-084.395210,39.296520,0,0.00,4,2.32,232.00,16/8/2009,22:8:8,1
-084.395195,39.296520,0,0.00,4,2.32,234.00,16/8/2009,22:8:9,1
-084.395195,39.296518,0,0.00,4,2.32,236.00,16/8/2009,22:8:10,0
-084.395180,39.296516,0,0.00,4,2.32,239.00,16/8/2009,22:8:11,1
-084.395183,39.296501,0,0.00,4,2.32,242.00,16/8/2009,22:8:12,1
-084.395185,39.296493,0,0.00,4,2.32,245.00,16/8/2009,22:8:13,0
-084.395191,39.296480,0,0.00,4,2.32,248.00,16/8/2009,22:8:14,1
-084.395198,39.296461,0,0.00,4,2.32,252.00,16/8/2009,22:8:15,2
-084.395196,39.296458,0,0.00,4,2.32,253.00,16/8/2009,22:8:16,0
-084.395196,39.296458,0,0.00,4,2.32,255.00,16/8/2009,22:8:17,0
-084.395196,39.296450,0,0.00,4,2.32,257.00,16/8/2009,22:8:18,0
-084.395195,39.296455,0,0.00,4,2.32,258.00,16/8/2009,22:8:19,0
-084.395188,39.296450,0,0.00,4,2.32,260.00,16/8/2009,22:8:20,0
-084.395186,39.296450,0,0.00,4,2.32,260.00,16/8/2009,22:8:21,0
-084.395180,39.296458,0,0.00,4,2.32,259.00,16/8/2009,22:8:22,0
-084.395186,39.296455,0,0.00,4,2.32,259.00,16/8/2009,22:8:23,0
-084.395185,39.296453,0,0.00,4,2.32,259.00,16/8/2009,22:8:24,0
-084.395180,39.296458,0,0.00,4,2.32,258.00,16/8/2009,22:8:25,0
-084.395170,39.296468,0,0.00,4,2.32,258.00,16/8/2009,22:8:26,1
-084.395168,39.296480,0,0.00,4,2.32,255.00,16/8/2009,22:8:27,1
-084.395165,39.296491,0,0.00,4,2.32,251.00,16/8/2009,22:8:28,1
-084.395168,39.296498,0,0.00,4,2.32,250.00,16/8/2009,22:8:29,0
-084.395168,39.296506,0,0.00,4,2.32,247.00,16/8/2009,22:8:30,0
-084.395166,39.296518,0,0.00,4,2.32,244.00,16/8/2009,22:8:31,1
-084.395173,39.296521,0,0.00,4,2.32,241.00,16/8/2009,22:8:32,0
-084.395171,39.296533,0,0.00,4,2.32,239.00,16/8/2009,22:8:33,1
-084.395176,39.296536,0,0.00,5,2.23,237.00,16/8/2009,22:8:34,0
-084.395175,39.296550,0,0.00,6,2.50,232.00,16/8/2009,22:8:35,1
-084.395176,39.296548,0,0.00,6,2.50,232.00,16/8/2009,22:8:36,0
-084.395175,39.296550,0,0.00,6,2.23,234.00,16/8/2009,22:8:37,0
-084.395175,39.296551,0,0.00,6,2.23,233.00,16/8/2009,22:8:38,0
-084.395173,39.296550,0,0.00,6,2.23,234.00,16/8/2009,22:8:39,0
-084.395173,39.296551,0,0.00,6,2.23,234.00,16/8/2009,22:8:40,0
-084.395173,39.296551,0,0.00,6,2.50,234.00,16/8/2009,22:8:41,0
-084.395171,39.296551,0,0.00,6,2.50,234.00,16/8/2009,22:8:42,0
-084.395171,39.296551,0,0.00,6,2.50,234.00,16/8/2009,22:8:43,0
-084.395171,39.296553,0,0.00,6,2.50,233.00,16/8/2009,22:8:44,0
-084.395171,39.296553,0,0.00,6,2.50,233.00,16/8/2009,22:8:45,0
-084.395171,39.296551,0,0.00,6,2.50,233.00,16/8/2009,22:8:46,0
-084.395171,39.296551,0,0.00,6,2.50,233.00,16/8/2009,22:8:47,0
-084.395173,39.296551,0,0.00,6,2.50,233.00,16/8/2009,22:8:48,0
-084.395173,39.296551,0,0.00,6,2.50,233.00,16/8/2009,22:8:49,0
-084.395173,39.296550,0,0.00,6,2.50,233.00,16/8/2009,22:8:50,0
-084.395173,39.296551,0,0.00,6,2.50,233.00,16/8/2009,22:8:51,0
-084.395175,39.296550,0,0.00,7,1.25,233.00,16/8/2009,22:8:52,0
-084.395180,39.296550,0,0.00,7,1.24,232.00,16/8/2009,22:8:53,0
-084.395180,39.296548,0,0.00,7,1.24,232.00,16/8/2009,22:8:54,0
-084.395181,39.296546,0,0.00,7,1.24,232.00,16/8/2009,22:8:55,0
-084.395183,39.296546,0,0.00,7,1.24,232.00,16/8/2009,22:8:56,0
-084.395185,39.296545,0,0.00,7,1.24,232.00,16/8/2009,22:8:57,0
-084.395186,39.296543,0,0.00,7,1.24,232.00,16/8/2009,22:8:58,0
-084.395186,39.296541,0,0.00,7,1.24,232.00,16/8/2009,22:8:59,0
-084.395188,39.296540,0,0.00,7,1.24,232.00,16/8/2009,22:9:0,0
-084.395190,39.296540,0,0.00,7,1.24,232.00,16/8/2009,22:9:1,0
-084.395191,39.296538,0,0.00,8,1.24,232.00,16/8/2009,22:9:2,0
-084.395191,39.296536,0,0.00,8,1.24,232.00,16/8/2009,22:9:3,0
-084.395193,39.296536,0,0.00,8,1.24,232.00,16/8/2009,22:9:4,0
-084.395193,39.296535,0,0.00,8,1.24,232.00,16/8/2009,22:9:5,0
-084.395195,39.296533,0,0.00,8,1.24,232.00,16/8/2009,22:9:6,0
-084.395196,39.296533,0,0.00,8,1.24,232.00,16/8/2009,22:9:7,0
-084.395196,39.296531,0,0.00,8,1.24,232.00,16/8/2009,22:9:8,0
-084.395198,39.296530,0,0.00,8,1.24,232.00,16/8/2009,22:9:9,0
-084.395200,39.296530,0,0.00,8,1.24,232.00,16/8/2009,22:9:10,0
-084.395200,39.296528,0,0.00,8,1.24,232.00,16/8/2009,22:9:11,0
-084.395201,39.296526,0,0.00,8,1.12,232.00,16/8/2009,22:9:12,0
-084.395203,39.296526,0,0.00,8,1.12,232.00,16/8/2009,22:9:13,0
-084.395203,39.296525,0,0.00,8,1.12,232.00,16/8/2009,22:9:14,0
-084.395205,39.296525,0,0.00,8,1.12,232.00,16/8/2009,22:9:15,0
-084.395205,39.296523,0,0.00,8,1.12,232.00,16/8/2009,22:9:16,0
-084.395206,39.296523,0,0.00,8,1.12,232.00,16/8/2009,22:9:17,0
-084.395206,39.296521,0,0.00,8,1.12,232.00,16/8/2009,22:9:18,0
-084.395206,39.296521,0,0.00,8,1.12,232.00,16/8/2009,22:9:19,0
-084.395208,39.296521,0,0.00,8,1.12,232.00,16/8/2009,22:9:20,0
-084.395208,39.296520,0,0.00,8,1.12,232.00,16/8/2009,22:9:21,0
-084.395208,39.296520,0,0.00,8,1.12,232.00,16/8/2009,22:9:22,0
-084.395210,39.296520,0,0.00,8,1.12,232.00,16/8/2009,22:9:23,0
-084.395208,39.296523,0,0.00,8,1.12,231.00,16/8/2009,22:9:24,0
-084.395208,39.296526,0,0.00,8,1.12,231.00,16/8/2009,22:9:25,0
-084.395210,39.296523,0,0.00,8,1.12,231.00,16/8/2009,22:9:26,0
-084.395211,39.296525,0,0.00,8,1.12,230.00,16/8/2009,22:9:27,0
-084.395211,39.296526,0,0.00,8,1.12,230.00,16/8/2009,22:9:28,0
-084.395211,39.296528,0,0.00,8,1.12,229.00,16/8/2009,22:9:29,0
-084.395211,39.296526,0,0.00,8,1.12,230.00,16/8/2009,22:9:30,0
-084.395215,39.296526,0,0.00,8,1.12,230.00,16/8/2009,22:9:31,0
-084.395216,39.296528,0,0.00,8,1.12,230.00,16/8/2009,22:9:32,0
-084.395218,39.296525,0,0.00,8,1.12,230.00,16/8/2009,22:9:33,0
-084.395221,39.296523,0,0.00,8,1.12,230.00,16/8/2009,22:9:34,0
-084.395223,39.296521,0,0.00,8,1.12,230.00,16/8/2009,22:9:35,0
-084.395226,39.296518,0,0.00,8,1.12,231.00,16/8/2009,22:9:36,0
-084.395223,39.296520,0,0.00,9,1.12,231.00,16/8/2009,22:9:37,0
-084.395221,39.296525,0,0.00,9,1.12,230.00,16/8/2009,22:9:38,0
-084.395220,39.296526,0,0.00,9,1.12,231.00,16/8/2009,22:9:39,0
-084.395220,39.296521,0,0.00,9,1.12,232.00,16/8/2009,22:9:40,0
-084.395221,39.296516,0,0.00,9,1.12,232.00,16/8/2009,22:9:41,0
-084.395221,39.296516,0,0.00,9,1.12,233.00,16/8/2009,22:9:42,0
-084.395226,39.296511,0,0.00,9,1.12,233.00,16/8/2009,22:9:43,0
-084.395226,39.296516,0,0.00,9,1.12,233.00,16/8/2009,22:9:44,0
-084.395226,39.296516,0,0.00,9,1.12,232.00,16/8/2009,22:9:45,0
-084.395226,39.296516,0,0.00,9,1.12,232.00,16/8/2009,22:9:46,0
-084.395225,39.296518,0,0.00,9,0.87,232.00,16/8/2009,22:9:47,0
-084.395226,39.296518,0,0.00,8,0.90,232.00,16/8/2009,22:9:48,0
-084.395230,39.296516,0,0.00,8,0.90,232.00,16/8/2009,22:9:49,0
-084.395228,39.296520,0,0.00,7,1.19,232.00,16/8/2009,22:9:50,0
-084.395225,39.296521,0,0.00,8,0.90,232.00,16/8/2009,22:9:51,0
-084.395225,39.296523,0,0.00,8,0.90,232.00,16/8/2009,22:9:52,0
-084.395226,39.296528,0,0.00,7,1.19,231.00,16/8/2009,22:9:53,0
-084.395223,39.296530,0,0.00,7,1.19,231.00,16/8/2009,22:9:54,0
-084.395220,39.296531,0,0.00,7,1.19,231.00,16/8/2009,22:9:55,0
-084.395215,39.296536,0,0.00,8,0.90,231.00,16/8/2009,22:9:56,0
-084.395213,39.296543,0,0.00,7,1.19,230.00,16/8/2009,22:9:57,0
-084.395211,39.296545,0,0.00,9,0.87,230.00,16/8/2009,22:9:58,0
-084.395210,39.296546,0,0.00,9,0.87,230.00,16/8/2009,22:9:59,0
-084.395210,39.296550,0,0.00,8,1.11,230.00,16/8/2009,22:10:0,0
-084.395210,39.296551,0,0.00,8,1.11,230.00,16/8/2009,22:10:1,0
-084.395210,39.296551,0,0.00,8,1.11,229.00,16/8/2009,22:10:2,0
-084.395208,39.296553,0,0.00,8,1.11,229.00,16/8/2009,22:10:3,0
-084.395208,39.296553,0,0.00,8,1.11,229.00,16/8/2009,22:10:4,0
-084.395210,39.296555,0,0.00,8,1.11,229.00,16/8/2009,22:10:5,0
-084.395208,39.296553,0,0.00,8,1.11,229.00,16/8/2009,22:10:6,0
