Longitude,Latitude,Speed(kilometer),Course(degrees),Number Of Satellites,HDOP,Altitude(meters),DD/MM/YY,HH:MM:SS,Distance(meters)
-084.470613,39.259086,0,120.00,7,1.47,191.00,24/8/2009,18:20:59,0
-084.470613,39.259086,0,120.00,7,1.83,191.00,24/8/2009,18:21:0,0
-084.470613,39.259086,0,120.00,7,1.83,191.00,24/8/2009,18:21:1,0
-084.470613,39.259086,0,120.00,7,1.83,191.00,24/8/2009,18:21:2,0
-084.470613,39.259086,0,120.00,7,1.47,191.00,24/8/2009,18:21:3,0
-084.470613,39.259086,0,120.00,7,1.47,191.00,24/8/2009,18:21:4,0
-084.470613,39.259086,0,120.00,9,1.12,191.00,24/8/2009,18:21:5,0
-084.470613,39.259086,0,120.00,9,1.12,191.00,24/8/2009,18:21:6,0
-084.470613,39.259086,0,120.00,9,1.12,191.00,24/8/2009,18:21:7,0
-084.470613,39.259086,0,120.00,9,1.12,191.00,24/8/2009,18:21:8,0
-084.470613,39.259086,0,120.00,9,1.12,191.00,24/8/2009,18:21:9,0
-084.470613,39.259086,0,120.00,9,1.12,191.00,24/8/2009,18:21:10,0
-084.470613,39.259086,0,120.00,9,1.12,191.00,24/8/2009,18:21:11,0
-084.470613,39.259086,0,120.00,9,1.12,191.00,24/8/2009,18:21:12,0
-084.470613,39.259086,0,120.00,9,1.12,191.00,24/8/2009,18:21:13,0
-084.470613,39.259086,0,120.00,9,0.98,191.00,24/8/2009,18:21:14,0
-084.470613,39.259086,0,120.00,9,1.23,191.00,24/8/2009,18:21:15,0
-084.470613,39.259086,0,120.00,8,0.98,191.00,24/8/2009,18:21:16,0
-084.470613,39.259086,0,120.00,8,1.23,191.00,24/8/2009,18:21:17,0
-084.470613,39.259086,0,120.00,8,1.23,191.00,24/8/2009,18:21:18,0
-084.470613,39.259086,0,120.00,8,1.23,191.00,24/8/2009,18:21:19,0
-084.470613,39.259086,0,120.00,8,1.23,191.00,24/8/2009,18:21:20,0
-084.470613,39.259086,0,120.00,8,1.23,191.00,24/8/2009,18:21:21,0
-084.470613,39.259086,0,120.00,8,1.23,191.00,24/8/2009,18:21:22,0
-084.470613,39.259086,0,120.00,8,0.98,191.00,24/8/2009,18:21:23,0
-084.470613,39.259086,0,120.00,8,0.98,191.00,24/8/2009,18:21:24,0
-084.470613,39.259086,0,120.00,8,0.98,191.00,24/8/2009,18:21:25,0
-084.470613,39.259086,0,120.00,8,0.98,191.00,24/8/2009,18:21:26,0
-084.470613,39.259086,0,120.00,8,0.98,191.00,24/8/2009,18:21:27,0
-084.470613,39.259086,0,120.00,8,0.98,191.00,24/8/2009,18:21:28,0
-084.470613,39.259086,0,120.00,8,0.98,191.00,24/8/2009,18:21:29,0
-084.470613,39.259086,0,120.00,8,0.98,191.00,24/8/2009,18:21:30,0
-084.470613,39.259086,0,120.00,8,0.98,191.00,24/8/2009,18:21:31,0
-084.470613,39.259086,0,120.00,8,0.98,191.00,24/8/2009,18:21:32,0
-084.470613,39.259086,0,120.00,8,0.98,191.00,24/8/2009,18:21:33,0
-084.470613,39.259086,0,120.00,8,0.98,191.00,24/8/2009,18:21:34,0
-084.470613,39.259086,0,120.00,8,0.98,191.00,24/8/2009,18:21:35,0
-084.470613,39.259086,0,120.00,8,0.98,191.00,24/8/2009,18:21:36,0
-084.470613,39.259086,0,120.00,8,0.98,191.00,24/8/2009,18:21:37,0
-084.470613,39.259086,0,120.00,8,0.98,191.00,24/8/2009,18:21:38,0
-084.470613,39.259086,0,120.00,8,1.23,191.00,24/8/2009,18:21:39,0
-084.470613,39.259086,0,120.00,8,1.23,191.00,24/8/2009,18:21:40,0
-084.470613,39.259086,0,120.00,8,1.23,191.00,24/8/2009,18:21:41,0
-084.470613,39.259086,0,120.00,8,1.23,191.00,24/8/2009,18:21:42,0
-084.470613,39.259086,0,120.00,8,1.23,191.00,24/8/2009,18:21:43,0
-084.470613,39.259086,0,120.00,8,1.23,191.00,24/8/2009,18:21:44,0
-084.470613,39.259086,0,120.00,8,1.23,191.00,24/8/2009,18:21:45,0
-084.470613,39.259086,0,120.00,8,1.23,191.00,24/8/2009,18:21:46,0
-084.470613,39.259086,0,120.00,8,1.23,191.00,24/8/2009,18:21:47,0
-084.470613,39.259086,0,120.00,8,1.22,191.00,24/8/2009,18:21:48,0
-084.470613,39.259086,0,120.00,8,1.23,191.00,24/8/2009,18:21:49,0
-084.470613,39.259086,0,120.00,8,1.23,191.00,24/8/2009,18:21:50,0
-084.470613,39.259086,0,120.00,8,1.23,191.00,24/8/2009,18:21:51,0
-084.470613,39.259086,0,120.00,8,1.23,191.00,24/8/2009,18:21:52,0
-084.470613,39.259086,0,120.00,8,1.23,191.00,24/8/2009,18:21:53,0
-084.470613,39.259086,0,120.00,8,1.23,191.00,24/8/2009,18:21:54,0
-084.470613,39.259086,0,120.00,8,1.23,191.00,24/8/2009,18:21:55,0
-084.470613,39.259086,0,120.00,8,1.23,191.00,24/8/2009,18:21:56,0
-084.470613,39.259086,0,120.00,8,1.23,191.00,24/8/2009,18:21:57,0
-084.470613,39.259086,0,120.00,8,1.22,191.00,24/8/2009,18:21:58,0
-084.470613,39.259086,0,120.00,8,1.23,191.00,24/8/2009,18:21:59,0
-084.470613,39.259086,0,120.00,8,1.23,191.00,24/8/2009,18:22:0,0
-084.470613,39.259086,0,120.00,8,1.23,191.00,24/8/2009,18:22:1,0
-084.470613,39.259086,0,120.00,8,1.23,191.00,24/8/2009,18:22:2,0
-084.470613,39.259086,0,120.00,8,1.23,191.00,24/8/2009,18:22:3,0
-084.470613,39.259086,0,120.00,8,1.23,191.00,24/8/2009,18:22:4,0
-084.470613,39.259086,0,120.00,8,1.22,191.00,24/8/2009,18:22:5,0
-084.470613,39.259086,0,120.00,8,1.23,191.00,24/8/2009,18:22:6,0
-084.470613,39.259086,0,120.00,8,1.23,191.00,24/8/2009,18:22:7,0
-084.470613,39.259086,0,120.00,8,1.22,191.00,24/8/2009,18:22:8,0
-084.470613,39.259086,0,120.00,8,1.22,191.00,24/8/2009,18:22:9,0
-084.470613,39.259086,0,120.00,8,1.22,191.00,24/8/2009,18:22:10,0
-084.470613,39.259086,0,120.00,8,1.22,191.00,24/8/2009,18:22:11,0
-084.470613,39.259086,0,120.00,8,1.18,191.00,24/8/2009,18:22:12,0
-084.470613,39.259086,0,120.00,8,1.22,191.00,24/8/2009,18:22:13,0
-084.470613,39.259086,0,120.00,8,0.94,191.00,24/8/2009,18:22:14,0
-084.470613,39.259086,0,120.00,8,0.94,191.00,24/8/2009,18:22:15,0
-084.470613,39.259086,0,120.00,8,1.18,191.00,24/8/2009,18:22:16,0
-084.470613,39.259086,0,120.00,8,0.94,191.00,24/8/2009,18:22:17,0
-084.470613,39.259086,0,120.00,8,0.94,191.00,24/8/2009,18:22:18,0
-084.470613,39.259086,0,120.00,8,0.99,191.00,24/8/2009,18:22:19,0
-084.470613,39.259086,0,120.00,8,0.94,191.00,24/8/2009,18:22:20,0
-084.470613,39.259086,0,120.00,8,0.94,191.00,24/8/2009,18:22:21,0
-084.470613,39.259086,0,120.00,8,0.94,191.00,24/8/2009,18:22:22,0
-084.470613,39.259086,0,120.00,9,1.13,191.00,24/8/2009,18:22:23,0
-084.470613,39.259086,0,120.00,9,0.86,191.00,24/8/2009,18:22:24,0
-084.470613,39.259086,0,120.00,9,1.37,191.00,24/8/2009,18:22:25,0
-084.470613,39.259086,0,120.00,9,0.91,191.00,24/8/2009,18:22:26,0
-084.470610,39.259003,0,342.00,5,2.27,171.00,24/8/2009,18:23:22,9
-084.470610,39.259003,0,342.00,5,2.27,171.00,24/8/2009,18:23:23,0
-084.470610,39.259003,0,338.00,5,2.27,171.00,24/8/2009,18:23:24,0
-084.470611,39.259005,0,338.00,5,0.99,171.00,24/8/2009,18:23:25,0
-084.470610,39.259010,2,342.00,5,2.27,171.00,24/8/2009,18:23:26,0
-084.470608,39.259010,0,342.00,5,2.27,171.00,24/8/2009,18:23:27,0
-084.470608,39.259008,0,342.00,5,2.27,171.00,24/8/2009,18:23:28,0
-084.470608,39.259008,0,342.00,5,2.27,171.00,24/8/2009,18:23:29,0
-084.470608,39.259008,0,342.00,5,2.27,171.00,24/8/2009,18:23:30,0
-084.470608,39.259010,0,346.00,5,2.27,171.00,24/8/2009,18:23:31,0
-084.470610,39.259018,0,346.00,6,0.98,171.00,24/8/2009,18:23:32,0
-084.470613,39.259030,0,346.00,9,1.49,171.00,24/8/2009,18:23:33,1
-084.470613,39.259030,0,346.00,9,1.49,171.00,24/8/2009,18:23:34,0
-084.470613,39.259030,0,346.00,9,1.49,171.00,24/8/2009,18:23:35,0
-084.470613,39.259030,0,346.00,9,1.20,171.00,24/8/2009,18:23:36,0
-084.470613,39.259030,0,346.00,9,0.91,171.00,24/8/2009,18:23:37,0
-084.470613,39.259030,0,346.00,9,0.91,171.00,24/8/2009,18:23:38,0
-084.470613,39.259030,0,346.00,9,0.91,171.00,24/8/2009,18:23:39,0
-084.470613,39.259030,0,346.00,9,1.90,171.00,24/8/2009,18:23:40,0
-084.470613,39.259030,0,346.00,9,1.90,171.00,24/8/2009,18:23:41,0
-084.470613,39.259030,0,346.00,9,1.90,171.00,24/8/2009,18:23:42,0
-084.470613,39.259030,0,346.00,9,0.91,171.00,24/8/2009,18:23:43,0
-084.470613,39.259030,0,346.00,9,0.91,171.00,24/8/2009,18:23:44,0
-084.470613,39.259030,0,346.00,9,0.91,171.00,24/8/2009,18:23:45,0
-084.470613,39.259030,0,346.00,9,0.91,171.00,24/8/2009,18:23:46,0
-084.470613,39.259030,0,346.00,9,0.91,171.00,24/8/2009,18:23:47,0
-084.470613,39.259030,0,346.00,9,1.90,171.00,24/8/2009,18:23:48,0
-084.470613,39.259030,0,346.00,9,1.90,171.00,24/8/2009,18:23:49,0
-084.470613,39.259030,0,346.00,9,0.91,171.00,24/8/2009,18:23:50,0
-084.470613,39.259030,0,346.00,9,0.91,171.00,24/8/2009,18:23:51,0
-084.470613,39.259030,0,346.00,9,0.91,171.00,24/8/2009,18:23:52,0
-084.470613,39.259030,0,346.00,9,1.90,171.00,24/8/2009,18:23:53,0
-084.470613,39.259030,0,346.00,9,1.90,171.00,24/8/2009,18:23:54,0
-084.470613,39.259030,0,346.00,9,1.90,171.00,24/8/2009,18:23:55,0
-084.470613,39.259030,0,346.00,9,1.90,171.00,24/8/2009,18:23:56,0
-084.470613,39.259030,0,346.00,9,1.36,171.00,24/8/2009,18:23:57,0
-084.470613,39.259030,0,346.00,9,1.36,171.00,24/8/2009,18:23:58,0
-084.470613,39.259030,0,346.00,9,1.90,171.00,24/8/2009,18:23:59,0
-084.470613,39.259030,0,346.00,9,1.36,171.00,24/8/2009,18:24:0,0
-084.470613,39.259030,0,346.00,9,1.36,171.00,24/8/2009,18:24:1,0
-084.470613,39.259030,0,346.00,9,1.36,171.00,24/8/2009,18:24:2,0
-084.470613,39.259030,0,346.00,9,1.90,171.00,24/8/2009,18:24:3,0
-084.470613,39.259030,0,346.00,9,1.90,171.00,24/8/2009,18:24:4,0
-084.470613,39.259030,0,346.00,9,1.90,171.00,24/8/2009,18:24:5,0
-084.470613,39.259030,0,346.00,9,1.90,171.00,24/8/2009,18:24:6,0
-084.470613,39.259030,0,346.00,9,1.90,171.00,24/8/2009,18:24:7,0
-084.470613,39.259030,0,346.00,9,1.90,171.00,24/8/2009,18:24:8,0
-084.470613,39.259030,0,346.00,9,0.91,171.00,24/8/2009,18:24:9,0
-084.470613,39.259030,0,346.00,9,0.91,171.00,24/8/2009,18:24:10,0
-084.470613,39.259030,0,346.00,9,0.91,171.00,24/8/2009,18:24:11,0
-084.470613,39.259030,0,346.00,9,0.91,171.00,24/8/2009,18:24:12,0
-084.470613,39.259030,0,346.00,9,0.91,171.00,24/8/2009,18:24:13,0
-084.470613,39.259030,0,346.00,9,0.91,171.00,24/8/2009,18:24:14,0
-084.470613,39.259030,0,346.00,9,1.80,171.00,24/8/2009,18:24:15,0
-084.470613,39.259030,0,346.00,9,0.96,171.00,24/8/2009,18:24:16,0
-084.470613,39.259030,0,346.00,9,0.96,171.00,24/8/2009,18:24:17,0
-084.470613,39.259030,0,346.00,9,1.80,171.00,24/8/2009,18:24:18,0
-084.470613,39.259030,0,346.00,9,0.96,171.00,24/8/2009,18:24:19,0
-084.470613,39.259030,0,346.00,9,0.96,171.00,24/8/2009,18:24:20,0
-084.470613,39.259030,0,346.00,9,0.91,171.00,24/8/2009,18:24:21,0
-084.470613,39.259030,0,346.00,9,0.91,171.00,24/8/2009,18:24:22,0
-084.470616,39.259040,4,172.00,9,1.90,171.00,24/8/2009,18:24:23,1
-084.470618,39.259030,4,180.00,9,0.82,172.00,24/8/2009,18:24:24,1
-084.470621,39.259021,4,198.00,9,1.19,172.00,24/8/2009,18:24:25,1
-084.470630,39.259013,6,196.00,9,1.90,173.00,24/8/2009,18:24:26,1
-084.470636,39.259001,7,192.00,9,1.90,173.00,24/8/2009,18:24:27,1
-084.470643,39.258985,9,186.00,9,1.90,173.00,24/8/2009,18:24:28,1
-084.470648,39.258963,9,182.00,9,1.90,174.00,24/8/2009,18:24:29,2
-084.470651,39.258940,9,182.00,9,1.49,174.00,24/8/2009,18:24:30,2
-084.470658,39.258918,9,192.00,9,1.19,174.00,24/8/2009,18:24:31,2
-084.470670,39.258900,7,206.00,9,1.90,175.00,24/8/2009,18:24:32,2
-084.470686,39.258885,7,224.00,9,1.90,175.00,24/8/2009,18:24:33,2
-084.470711,39.258876,7,242.00,9,1.55,176.00,24/8/2009,18:24:34,2
-084.470735,39.258871,6,256.00,9,1.21,176.00,24/8/2009,18:24:35,2
-084.470758,39.258873,4,262.00,9,1.19,176.00,24/8/2009,18:24:36,1
-084.470771,39.258875,2,262.00,9,1.30,177.00,24/8/2009,18:24:37,1
-084.470791,39.258873,6,250.00,9,1.52,177.00,24/8/2009,18:24:38,1
-084.470816,39.258866,9,230.00,9,1.52,177.00,24/8/2009,18:24:39,2
-084.470841,39.258846,11,210.00,9,1.47,178.00,24/8/2009,18:24:40,3
-084.470860,39.258818,15,192.00,9,1.62,178.00,24/8/2009,18:24:41,3
-084.470870,39.258781,15,184.00,9,1.84,179.00,24/8/2009,18:24:42,4
-084.470875,39.258741,15,180.00,9,1.62,179.00,24/8/2009,18:24:43,4
-084.470878,39.258706,13,178.00,9,1.47,180.00,24/8/2009,18:24:44,3
-084.470881,39.258680,9,180.00,9,1.60,180.00,24/8/2009,18:24:45,2
-084.470883,39.258658,9,178.00,9,1.63,181.00,24/8/2009,18:24:46,2
-084.470885,39.258633,11,176.00,9,1.62,181.00,24/8/2009,18:24:47,2
-084.470885,39.258598,17,178.00,9,1.63,182.00,24/8/2009,18:24:48,3
-084.470883,39.258550,19,178.00,9,1.63,182.00,24/8/2009,18:24:49,5
-084.470880,39.258495,22,178.00,9,0.91,183.00,24/8/2009,18:24:50,6
-084.470878,39.258431,26,178.00,9,1.30,183.00,24/8/2009,18:24:51,7
-084.470878,39.258431,28,180.00,9,1.30,183.00,24/8/2009,18:24:52,0
-084.470876,39.258290,30,180.00,9,1.30,184.00,24/8/2009,18:24:53,15
-084.470875,39.258211,30,180.00,9,1.30,184.00,24/8/2009,18:24:54,8
-084.470870,39.258133,30,178.00,9,1.30,184.00,24/8/2009,18:24:55,8
-084.470870,39.258060,28,178.00,9,1.30,184.00,24/8/2009,18:24:56,8
-084.470860,39.257993,24,178.00,9,1.30,184.00,24/8/2009,18:24:57,7
-084.470856,39.257938,19,176.00,9,1.30,184.00,24/8/2009,18:24:58,6
-084.470851,39.257901,11,174.00,9,0.91,184.00,24/8/2009,18:24:59,4
-084.470848,39.257880,6,174.00,9,0.91,184.00,24/8/2009,18:25:0,2
-084.470843,39.257863,7,168.00,9,0.91,184.00,24/8/2009,18:25:1,1
-084.470833,39.257840,11,156.00,9,1.90,185.00,24/8/2009,18:25:2,2
-084.470808,39.257810,15,142.00,9,0.96,185.00,24/8/2009,18:25:3,3
-084.470808,39.257783,17,122.00,9,1.19,185.00,24/8/2009,18:25:4,3
-084.470706,39.257761,20,108.00,9,1.19,185.00,24/8/2009,18:25:5,9
-084.470635,39.257748,24,98.00,9,1.25,185.00,24/8/2009,18:25:6,6
-084.470553,39.257741,26,94.00,9,1.48,185.00,24/8/2009,18:25:7,7
-084.470468,39.257738,26,90.00,9,2.43,185.00,24/8/2009,18:25:8,7
-084.470468,39.257738,26,88.00,9,1.30,184.00,24/8/2009,18:25:9,0
-084.470305,39.257736,22,88.00,9,1.63,184.00,24/8/2009,18:25:10,14
-084.470233,39.257736,20,88.00,9,1.63,183.00,24/8/2009,18:25:11,6
-084.470171,39.257736,17,88.00,9,1.53,183.00,24/8/2009,18:25:12,5
-084.470123,39.257736,13,88.00,9,1.53,183.00,24/8/2009,18:25:13,4
-084.470086,39.257736,9,88.00,9,1.63,183.00,24/8/2009,18:25:14,3
-084.470058,39.257736,6,88.00,9,1.63,182.00,24/8/2009,18:25:15,2
-084.470043,39.257736,4,86.00,9,1.53,182.00,24/8/2009,18:25:16,1
-084.470038,39.257735,0,86.00,9,1.53,182.00,24/8/2009,18:25:17,0
-084.470038,39.257735,0,86.00,9,1.63,182.00,24/8/2009,18:25:18,0
-084.470038,39.257735,0,86.00,9,1.64,182.00,24/8/2009,18:25:19,0
-084.470038,39.257735,0,86.00,9,1.64,182.00,24/8/2009,18:25:20,0
-084.470038,39.257735,0,86.00,9,1.64,182.00,24/8/2009,18:25:21,0
-084.470038,39.257735,0,86.00,9,1.64,182.00,24/8/2009,18:25:22,0
-084.470038,39.257735,0,86.00,9,1.64,182.00,24/8/2009,18:25:23,0
-084.470035,39.257735,0,86.00,9,1.00,182.00,24/8/2009,18:25:24,0
-084.470030,39.257735,0,86.00,9,1.63,182.00,24/8/2009,18:25:25,0
-084.470028,39.257733,0,86.00,9,1.64,182.00,24/8/2009,18:25:26,0
-084.470026,39.257733,0,86.00,9,1.64,182.00,24/8/2009,18:25:27,0
-084.470026,39.257733,0,86.00,9,1.64,182.00,24/8/2009,18:25:28,0
-084.470026,39.257733,0,86.00,9,1.64,182.00,24/8/2009,18:25:29,0
-084.470026,39.257733,0,86.00,9,1.64,182.00,24/8/2009,18:25:30,0
-084.470026,39.257733,0,86.00,9,1.64,182.00,24/8/2009,18:25:31,0
-084.470026,39.257733,0,86.00,9,1.64,182.00,24/8/2009,18:25:32,0
-084.470026,39.257733,0,86.00,9,1.64,182.00,24/8/2009,18:25:33,0
-084.470026,39.257733,0,86.00,9,1.64,182.00,24/8/2009,18:25:34,0
-084.470026,39.257733,0,86.00,9,1.64,182.00,24/8/2009,18:25:35,0
-084.470026,39.257733,0,86.00,9,1.64,182.00,24/8/2009,18:25:36,0
-084.470026,39.257733,0,86.00,9,1.64,182.00,24/8/2009,18:25:37,0
-084.470026,39.257733,0,86.00,9,1.64,182.00,24/8/2009,18:25:38,0
-084.470026,39.257733,0,86.00,9,1.64,182.00,24/8/2009,18:25:39,0
-084.470026,39.257733,0,86.00,9,1.64,182.00,24/8/2009,18:25:40,0
-084.470026,39.257733,0,86.00,9,1.64,182.00,24/8/2009,18:25:41,0
-084.470026,39.257733,0,86.00,9,1.64,182.00,24/8/2009,18:25:42,0
-084.470026,39.257733,0,86.00,9,1.64,182.00,24/8/2009,18:25:43,0
-084.470026,39.257733,0,86.00,9,1.64,182.00,24/8/2009,18:25:44,0
-084.470026,39.257733,0,86.00,9,1.64,182.00,24/8/2009,18:25:45,0
-084.470026,39.257733,0,86.00,9,1.64,182.00,24/8/2009,18:25:46,0
-084.470026,39.257733,0,86.00,9,1.64,182.00,24/8/2009,18:25:47,0
-084.470026,39.257733,0,86.00,9,1.64,182.00,24/8/2009,18:25:48,0
-084.470026,39.257733,2,90.00,9,1.65,182.00,24/8/2009,18:25:49,0
-084.470018,39.257733,0,90.00,9,1.00,182.00,24/8/2009,18:25:50,0
-084.470016,39.257733,0,90.00,9,1.19,182.00,24/8/2009,18:25:51,0
-084.470016,39.257735,0,90.00,9,1.19,182.00,24/8/2009,18:25:52,0
-084.470016,39.257735,0,90.00,9,1.19,182.00,24/8/2009,18:25:53,0
-084.470016,39.257735,0,90.00,9,1.19,182.00,24/8/2009,18:25:54,0
-084.470016,39.257735,0,90.00,9,1.65,182.00,24/8/2009,18:25:55,0
-084.470013,39.257735,2,90.00,9,1.19,182.00,24/8/2009,18:25:56,0
-084.470013,39.257735,9,102.00,9,0.88,182.00,24/8/2009,18:25:57,0
-084.469960,39.257723,11,116.00,9,1.26,182.00,24/8/2009,18:25:58,4
-084.469923,39.257685,17,154.00,9,1.33,182.00,24/8/2009,18:25:59,5
-084.469906,39.257630,22,176.00,9,1.92,182.00,24/8/2009,18:26:0,6
-084.469903,39.257560,28,182.00,9,1.90,182.00,24/8/2009,18:26:1,7
-084.469906,39.257475,35,184.00,8,1.18,182.00,24/8/2009,18:26:2,9
-084.469911,39.257378,39,182.00,8,1.26,181.00,24/8/2009,18:26:3,10
-084.469916,39.257270,44,182.00,8,1.26,181.00,24/8/2009,18:26:4,12
-084.469923,39.257153,46,182.00,8,1.26,180.00,24/8/2009,18:26:5,13
-084.469930,39.257030,50,182.00,8,1.65,180.00,24/8/2009,18:26:6,13
-084.469933,39.256900,52,180.00,8,1.26,179.00,24/8/2009,18:26:7,14
-084.469933,39.256763,54,180.00,8,1.10,179.00,24/8/2009,18:26:8,15
-084.469933,39.256625,54,180.00,9,1.20,179.00,24/8/2009,18:26:9,15
-084.469938,39.256486,56,182.00,9,1.10,178.00,24/8/2009,18:26:10,15
-084.469945,39.256343,56,182.00,9,1.20,178.00,24/8/2009,18:26:11,15
-084.469953,39.256196,57,182.00,9,1.33,178.00,24/8/2009,18:26:12,16
-084.469966,39.256050,57,184.00,9,1.18,178.00,24/8/2009,18:26:13,16
-084.469980,39.255903,57,184.00,9,1.33,178.00,24/8/2009,18:26:14,16
-084.469993,39.255756,57,184.00,9,1.10,178.00,24/8/2009,18:26:15,16
-084.470005,39.255608,57,182.00,8,1.20,178.00,24/8/2009,18:26:16,16
-084.470018,39.255461,57,182.00,8,1.10,177.00,24/8/2009,18:26:17,16
-084.470033,39.255318,56,184.00,8,1.10,177.00,24/8/2009,18:26:18,15
-084.470046,39.255175,56,182.00,8,1.33,177.00,24/8/2009,18:26:19,15
-084.470058,39.255035,56,182.00,9,1.33,177.00,24/8/2009,18:26:20,15
-084.470068,39.254893,56,182.00,9,1.18,177.00,24/8/2009,18:26:21,15
-084.470081,39.254755,54,184.00,9,1.33,177.00,24/8/2009,18:26:22,15
-084.470096,39.254618,54,184.00,9,1.66,177.00,24/8/2009,18:26:23,15
-084.470106,39.254481,52,184.00,9,1.33,177.00,24/8/2009,18:26:24,15
-084.470116,39.254348,52,184.00,9,1.10,177.00,24/8/2009,18:26:25,14
-084.470128,39.254216,52,184.00,9,1.33,177.00,24/8/2009,18:26:26,14
-084.470141,39.254085,52,184.00,9,2.64,177.00,24/8/2009,18:26:27,14
-084.470155,39.253951,52,184.00,9,1.66,176.00,24/8/2009,18:26:28,14
-084.470168,39.253820,52,184.00,9,1.33,176.00,24/8/2009,18:26:29,14
-084.470181,39.253688,52,184.00,9,1.55,176.00,24/8/2009,18:26:30,14
-084.470195,39.253556,52,184.00,9,1.18,176.00,24/8/2009,18:26:31,14
-084.470210,39.253426,52,184.00,9,1.33,177.00,24/8/2009,18:26:32,14
-084.470221,39.253296,52,184.00,9,1.63,177.00,24/8/2009,18:26:33,14
-084.470233,39.253168,50,184.00,9,1.33,177.00,24/8/2009,18:26:34,14
-084.470233,39.253043,48,184.00,9,1.10,178.00,24/8/2009,18:26:35,13
-084.470255,39.252921,48,184.00,9,1.13,178.00,24/8/2009,18:26:36,13
-084.470266,39.252805,44,182.00,9,1.13,177.00,24/8/2009,18:26:37,12
-084.470278,39.252698,39,184.00,9,2.70,178.00,24/8/2009,18:26:38,11
-084.470286,39.252610,31,182.00,9,1.66,178.00,24/8/2009,18:26:39,9
-084.470293,39.252536,24,184.00,9,1.66,177.00,24/8/2009,18:26:40,8
-084.470298,39.252478,20,184.00,9,1.91,177.00,24/8/2009,18:26:41,6
-084.470303,39.252433,17,184.00,9,1.66,177.00,24/8/2009,18:26:42,5
-084.470308,39.252396,13,184.00,9,1.51,177.00,24/8/2009,18:26:43,4
-084.470313,39.252358,15,184.00,9,1.66,178.00,24/8/2009,18:26:44,4
-084.470318,39.252316,19,184.00,8,1.66,178.00,24/8/2009,18:26:45,4
-084.470323,39.252263,22,184.00,8,1.18,178.00,24/8/2009,18:26:46,5
-084.470331,39.252200,26,184.00,8,1.32,177.00,24/8/2009,18:26:47,7
-084.470338,39.252126,30,184.00,8,1.32,177.00,24/8/2009,18:26:48,8
-084.470348,39.252041,35,184.00,8,1.18,177.00,24/8/2009,18:26:49,9
-084.470360,39.251948,39,184.00,8,1.56,177.00,24/8/2009,18:26:50,10
-084.470371,39.251848,41,184.00,9,1.66,177.00,24/8/2009,18:26:51,11
-084.470378,39.251733,44,184.00,8,2.65,178.00,24/8/2009,18:26:52,12
-084.470385,39.251610,46,182.00,8,1.20,177.00,24/8/2009,18:26:53,13
-084.470395,39.251488,48,182.00,8,1.20,176.00,24/8/2009,18:26:54,13
-084.470408,39.251363,50,184.00,8,1.20,176.00,24/8/2009,18:26:55,13
-084.470423,39.251236,50,184.00,7,1.10,176.00,24/8/2009,18:26:56,14
-084.470448,39.251121,52,184.00,9,1.32,176.00,24/8/2009,18:26:57,12
-084.470466,39.250991,54,184.00,9,1.32,180.00,24/8/2009,18:26:58,14
-084.470478,39.250850,54,184.00,8,1.32,182.00,24/8/2009,18:26:59,15
-084.470495,39.250710,56,184.00,9,1.32,182.00,24/8/2009,18:27:0,15
-084.470511,39.250568,56,184.00,9,1.32,182.00,24/8/2009,18:27:1,15
-084.470513,39.250410,56,182.00,9,1.32,183.00,24/8/2009,18:27:2,17
-084.470525,39.250263,57,182.00,9,1.21,179.00,24/8/2009,18:27:3,16
-084.470538,39.250116,57,182.00,9,1.32,179.00,24/8/2009,18:27:4,16
-084.470551,39.249968,57,184.00,9,1.32,180.00,24/8/2009,18:27:5,16
-084.470561,39.249815,57,184.00,9,1.32,179.00,24/8/2009,18:27:6,17
-084.470576,39.249665,57,184.00,9,1.90,178.00,24/8/2009,18:27:7,16
-084.470591,39.249516,57,184.00,9,1.90,177.00,24/8/2009,18:27:8,16
-084.470606,39.249368,57,184.00,9,1.32,177.00,24/8/2009,18:27:9,16
-084.470621,39.249221,57,182.00,9,1.32,177.00,24/8/2009,18:27:10,16
-084.470633,39.249075,57,182.00,8,0.99,177.00,24/8/2009,18:27:11,16
-084.470646,39.248928,56,182.00,8,0.99,177.00,24/8/2009,18:27:12,16
-084.470646,39.248928,56,184.00,8,1.90,176.00,24/8/2009,18:27:13,0
-084.470673,39.248643,56,184.00,8,0.99,176.00,24/8/2009,18:27:14,31
-084.470688,39.248501,56,184.00,8,1.58,176.00,24/8/2009,18:27:15,15
-084.470700,39.248356,56,184.00,8,0.99,176.00,24/8/2009,18:27:16,16
-084.470710,39.248206,57,182.00,8,1.90,175.00,24/8/2009,18:27:17,16
-084.470718,39.248056,57,184.00,8,1.16,174.00,24/8/2009,18:27:18,16
-084.470731,39.247908,59,182.00,8,1.90,173.00,24/8/2009,18:27:19,16
-084.470743,39.247758,59,182.00,8,1.16,173.00,24/8/2009,18:27:20,16
-084.470758,39.247606,61,184.00,8,1.16,173.00,24/8/2009,18:27:21,16
-084.470773,39.247453,61,184.00,9,0.92,173.00,24/8/2009,18:27:22,17
-084.470790,39.247300,61,184.00,8,1.16,173.00,24/8/2009,18:27:23,17
-084.470801,39.247145,59,182.00,8,0.99,174.00,24/8/2009,18:27:24,17
