Longitude,Latitude,Speed(kilometer),Course(degrees),Number Of Satellites,HDOP,Altitude(meters),DD/MM/YY,HH:MM:SS,Distance(meters)
-084.618820,39.103000,0,168.00,9,1.15,46.00,14/9/2009,14:57:46,0
-084.618818,39.103000,0,168.00,10,0.89,46.00,14/9/2009,14:57:47,0
-084.618818,39.102998,0,168.00,10,1.20,46.00,14/9/2009,14:57:48,0
-084.618816,39.102998,0,168.00,9,1.15,46.00,14/9/2009,14:57:49,0
-084.618818,39.102998,0,168.00,9,1.15,46.00,14/9/2009,14:57:50,0
-084.618816,39.102998,0,168.00,9,1.15,46.00,14/9/2009,14:57:51,0
-084.618818,39.102996,0,168.00,9,1.15,46.00,14/9/2009,14:57:52,0
-084.618818,39.102996,0,168.00,9,1.15,46.00,14/9/2009,14:57:53,0
-084.618808,39.102993,0,168.00,10,1.20,47.00,14/9/2009,14:57:54,0
-084.618808,39.102993,0,168.00,10,0.86,47.00,14/9/2009,14:57:55,0
-084.618806,39.102991,0,168.00,10,1.20,47.00,14/9/2009,14:57:56,0
-084.618806,39.102991,0,168.00,9,1.15,47.00,14/9/2009,14:57:57,0
-084.618806,39.102990,0,168.00,10,1.20,47.00,14/9/2009,14:57:58,0
-084.618808,39.102990,0,168.00,11,0.82,47.00,14/9/2009,14:57:59,0
-084.618808,39.102990,0,168.00,9,1.15,47.00,14/9/2009,14:58:0,0
-084.618808,39.102988,0,168.00,8,1.19,47.00,14/9/2009,14:58:1,0
-084.618808,39.102986,0,168.00,9,0.94,47.00,14/9/2009,14:58:2,0
-084.618808,39.102985,0,168.00,10,0.85,47.00,14/9/2009,14:58:3,0
-084.618808,39.102985,0,168.00,10,1.20,47.00,14/9/2009,14:58:4,0
-084.618806,39.102983,0,168.00,10,1.30,47.00,14/9/2009,14:58:5,0
-084.618806,39.102981,0,168.00,11,0.82,47.00,14/9/2009,14:58:6,0
-084.618806,39.102981,0,168.00,11,1.20,47.00,14/9/2009,14:58:7,0
-084.618796,39.102968,0,168.00,10,1.20,48.00,14/9/2009,14:58:8,1
-084.618796,39.102966,0,168.00,11,0.82,48.00,14/9/2009,14:58:9,0
-084.618796,39.102966,0,168.00,10,1.20,48.00,14/9/2009,14:58:10,0
-084.618796,39.102966,0,168.00,10,0.88,48.00,14/9/2009,14:58:11,0
-084.618796,39.102965,0,168.00,10,1.20,48.00,14/9/2009,14:58:12,0
-084.618796,39.102965,0,168.00,10,1.20,48.00,14/9/2009,14:58:13,0
-084.618798,39.102965,0,168.00,10,1.20,48.00,14/9/2009,14:58:14,0
-084.618798,39.102965,0,168.00,10,1.20,48.00,14/9/2009,14:58:15,0
-084.618800,39.102965,0,168.00,10,1.20,48.00,14/9/2009,14:58:16,0
-084.618800,39.102963,0,168.00,10,1.20,48.00,14/9/2009,14:58:17,0
-084.618800,39.102963,0,168.00,10,1.20,48.00,14/9/2009,14:58:18,0
-084.618801,39.102963,0,168.00,10,0.88,48.00,14/9/2009,14:58:19,0
-084.618801,39.102963,0,168.00,9,1.15,48.00,14/9/2009,14:58:20,0
-084.618801,39.102961,0,168.00,10,0.88,48.00,14/9/2009,14:58:21,0
-084.618801,39.102961,0,168.00,9,1.16,48.00,14/9/2009,14:58:22,0
-084.618801,39.102960,0,168.00,9,1.15,48.00,14/9/2009,14:58:23,0
-084.618801,39.102960,0,168.00,9,1.15,48.00,14/9/2009,14:58:24,0
-084.618801,39.102960,0,168.00,10,0.88,48.00,14/9/2009,14:58:25,0
-084.618801,39.102958,0,168.00,9,1.15,48.00,14/9/2009,14:58:26,0
-084.618803,39.102958,0,168.00,9,1.15,48.00,14/9/2009,14:58:27,0
-084.618803,39.102958,0,168.00,9,1.15,48.00,14/9/2009,14:58:28,0
-084.618803,39.102958,0,168.00,9,1.15,48.00,14/9/2009,14:58:29,0
-084.618805,39.102958,0,168.00,10,0.88,48.00,14/9/2009,14:58:30,0
-084.618805,39.102956,0,168.00,9,1.15,48.00,14/9/2009,14:58:31,0
-084.618806,39.102956,0,168.00,10,1.20,48.00,14/9/2009,14:58:32,0
-084.618806,39.102955,0,168.00,10,1.20,48.00,14/9/2009,14:58:33,0
-084.618808,39.102951,0,168.00,11,0.82,49.00,14/9/2009,14:58:34,0
-084.618808,39.102951,0,76.00,10,1.20,49.00,14/9/2009,14:58:35,0
-084.618801,39.102931,0,76.00,11,0.82,52.00,14/9/2009,14:58:36,2
-084.618806,39.102928,0,76.00,10,1.20,53.00,14/9/2009,14:58:37,0
-084.618818,39.102925,0,76.00,9,1.30,54.00,14/9/2009,14:58:38,1
-084.618828,39.102925,0,76.00,10,1.20,55.00,14/9/2009,14:58:39,0
-084.618830,39.102925,0,76.00,11,0.82,55.00,14/9/2009,14:58:40,0
-084.618828,39.102925,0,76.00,9,1.30,55.00,14/9/2009,14:58:41,0
-084.618828,39.102925,0,76.00,9,1.30,55.00,14/9/2009,14:58:42,0
-084.618828,39.102925,0,76.00,9,1.30,55.00,14/9/2009,14:58:43,0
-084.618835,39.102921,0,76.00,8,1.50,56.00,14/9/2009,14:58:44,0
-084.618835,39.102921,0,76.00,8,1.50,56.00,14/9/2009,14:58:45,0
-084.618835,39.102921,0,190.00,11,0.82,56.00,14/9/2009,14:58:46,0
-084.618845,39.102908,2,186.00,10,0.82,58.00,14/9/2009,14:58:47,1
-084.618850,39.102893,4,186.00,9,1.30,59.00,14/9/2009,14:58:48,1
-084.618861,39.102875,6,190.00,9,1.30,61.00,14/9/2009,14:58:49,2
-084.618865,39.102855,6,186.00,9,1.30,63.00,14/9/2009,14:58:50,2
-084.618865,39.102855,4,186.00,10,0.82,64.00,14/9/2009,14:58:51,0
-084.618881,39.102823,6,188.00,10,1.20,64.00,14/9/2009,14:58:52,3
-084.618916,39.102793,7,200.00,9,1.30,67.00,14/9/2009,14:58:53,4
-084.618943,39.102765,9,206.00,9,1.94,69.00,14/9/2009,14:58:54,3
-084.618973,39.102741,7,224.00,10,0.91,71.00,14/9/2009,14:58:55,3
-084.619011,39.102726,4,234.00,10,1.37,72.00,14/9/2009,14:58:56,3
-084.619038,39.102716,0,234.00,9,1.30,73.00,14/9/2009,14:58:57,2
-084.619046,39.102710,0,234.00,10,1.20,74.00,14/9/2009,14:58:58,0
-084.619025,39.102716,4,68.00,10,0.82,75.00,14/9/2009,14:58:59,1
-084.618988,39.102715,20,88.00,11,0.82,76.00,14/9/2009,14:59:0,3
-084.618911,39.102705,26,88.00,11,0.87,78.00,14/9/2009,14:59:1,6
-084.618816,39.102700,33,92.00,11,1.37,80.00,14/9/2009,14:59:2,8
-084.618705,39.102690,35,92.00,10,1.37,82.00,14/9/2009,14:59:3,9
-084.618576,39.102681,41,94.00,8,2.61,82.00,14/9/2009,14:59:4,11
-084.618438,39.102671,43,94.00,10,0.91,83.00,14/9/2009,14:59:5,11
-084.618293,39.102661,44,94.00,11,1.37,84.00,14/9/2009,14:59:6,12
-084.618156,39.102646,43,94.00,9,1.40,86.00,14/9/2009,14:59:7,11
-084.618013,39.102631,43,94.00,9,1.95,87.00,14/9/2009,14:59:8,12
-084.617878,39.102620,41,92.00,11,0.87,88.00,14/9/2009,14:59:9,11
-084.617750,39.102610,39,92.00,10,1.95,89.00,14/9/2009,14:59:10,11
-084.617615,39.102598,39,92.00,10,0.91,90.00,14/9/2009,14:59:11,11
-084.617486,39.102590,39,90.00,11,0.87,91.00,14/9/2009,14:59:12,11
-084.617373,39.102576,37,94.00,10,1.37,93.00,14/9/2009,14:59:13,9
-084.617265,39.102556,37,94.00,10,0.82,95.00,14/9/2009,14:59:14,9
-084.617165,39.102533,33,96.00,10,0.93,98.00,14/9/2009,14:59:15,8
-084.617095,39.102505,24,100.00,11,0.87,103.00,14/9/2009,14:59:16,6
-084.617040,39.102486,17,100.00,10,1.37,105.00,14/9/2009,14:59:17,5
-084.617020,39.102468,7,106.00,10,0.91,107.00,14/9/2009,14:59:18,2
-084.617020,39.102448,0,106.00,8,2.33,109.00,14/9/2009,14:59:19,2
-084.617026,39.102443,0,106.00,11,0.82,111.00,14/9/2009,14:59:20,0
-084.617031,39.102436,0,106.00,10,0.82,110.00,14/9/2009,14:59:21,0
-084.617031,39.102436,0,106.00,10,0.82,111.00,14/9/2009,14:59:22,0
-084.617028,39.102435,6,120.00,11,0.82,111.00,14/9/2009,14:59:23,0
-084.617005,39.102410,15,144.00,10,1.20,113.00,14/9/2009,14:59:24,3
-084.616993,39.102355,22,168.00,10,1.37,116.00,14/9/2009,14:59:25,6
-084.616993,39.102285,30,182.00,10,1.37,118.00,14/9/2009,14:59:26,7
-084.617011,39.102188,37,182.00,11,0.87,121.00,14/9/2009,14:59:27,10
-084.617030,39.102080,43,184.00,11,0.87,124.00,14/9/2009,14:59:28,12
-084.617061,39.101950,48,184.00,10,0.90,129.00,14/9/2009,14:59:29,14
-084.617088,39.101806,52,184.00,11,0.87,135.00,14/9/2009,14:59:30,16
-084.617125,39.101650,56,184.00,11,1.37,144.00,14/9/2009,14:59:31,17
-084.617150,39.101495,57,184.00,11,0.87,148.00,14/9/2009,14:59:32,17
-084.617173,39.101340,59,184.00,10,0.91,151.00,14/9/2009,14:59:33,17
-084.617203,39.101176,59,184.00,10,0.91,157.00,14/9/2009,14:59:34,18
-084.617236,39.101008,59,180.00,11,0.87,164.00,14/9/2009,14:59:35,18
-084.617246,39.100850,61,182.00,10,0.91,165.00,14/9/2009,14:59:36,17
-084.617246,39.100850,61,184.00,11,0.87,166.00,14/9/2009,14:59:37,0
-084.617280,39.100535,61,184.00,11,0.87,166.00,14/9/2009,14:59:38,35
-084.617340,39.100350,63,184.00,11,0.87,178.00,14/9/2009,14:59:39,21
-084.617391,39.100168,63,184.00,11,0.87,188.00,14/9/2009,14:59:40,20
-084.617430,39.099991,63,184.00,11,0.87,194.00,14/9/2009,14:59:41,19
-084.617460,39.099816,65,184.00,11,0.87,198.00,14/9/2009,14:59:42,19
-084.617506,39.099630,65,184.00,10,0.91,205.00,14/9/2009,14:59:43,21
-084.617548,39.099450,65,184.00,11,0.87,211.00,14/9/2009,14:59:44,20
-084.617575,39.099273,65,182.00,11,0.87,214.00,14/9/2009,14:59:45,19
-084.617591,39.099103,63,182.00,10,0.91,216.00,14/9/2009,14:59:46,18
-084.617615,39.098930,67,182.00,9,0.95,218.00,14/9/2009,14:59:47,19
-084.617636,39.098751,67,184.00,11,0.87,219.00,14/9/2009,14:59:48,20
-084.617663,39.098571,69,184.00,10,0.91,221.00,14/9/2009,14:59:49,20
-084.617686,39.098390,69,184.00,10,0.91,222.00,14/9/2009,14:59:50,20
-084.617710,39.098206,70,184.00,10,0.91,223.00,14/9/2009,14:59:51,20
-084.617736,39.098023,72,184.00,10,0.91,223.00,14/9/2009,14:59:52,20
-084.617758,39.097836,72,184.00,11,0.87,223.00,14/9/2009,14:59:53,20
-084.617786,39.097648,72,184.00,11,0.87,224.00,14/9/2009,14:59:54,21
-084.617806,39.097460,72,184.00,10,0.91,224.00,14/9/2009,14:59:55,20
-084.617825,39.097275,72,182.00,11,0.87,225.00,14/9/2009,14:59:56,20
-084.617825,39.097275,70,182.00,11,0.87,226.00,14/9/2009,14:59:57,0
-084.617860,39.096908,70,184.00,11,0.87,227.00,14/9/2009,14:59:58,40
-084.617876,39.096728,69,182.00,11,0.87,228.00,14/9/2009,14:59:59,20
-084.617895,39.096546,69,182.00,9,0.97,229.00,14/9/2009,15:0:0,20
-084.617915,39.096361,70,184.00,10,0.91,230.00,14/9/2009,15:0:1,20
-084.617936,39.096178,70,184.00,11,0.87,230.00,14/9/2009,15:0:2,20
-084.617951,39.095995,70,184.00,11,0.87,230.00,14/9/2009,15:0:3,20
-084.617970,39.095813,70,184.00,11,0.87,231.00,14/9/2009,15:0:4,20
-084.617986,39.095636,69,184.00,10,0.91,231.00,14/9/2009,15:0:5,19
-084.618003,39.095465,67,184.00,11,0.87,232.00,14/9/2009,15:0:6,19
-084.618020,39.095298,65,184.00,10,0.91,233.00,14/9/2009,15:0:7,18
-084.618035,39.095136,61,182.00,10,0.91,234.00,14/9/2009,15:0:8,18
-084.618048,39.094983,57,182.00,10,0.91,236.00,14/9/2009,15:0:9,17
-084.618060,39.094848,50,182.00,10,0.91,237.00,14/9/2009,15:0:10,15
-084.618063,39.094733,43,180.00,11,0.87,238.00,14/9/2009,15:0:11,12
-084.618066,39.094633,35,180.00,11,0.87,239.00,14/9/2009,15:0:12,11
-084.618066,39.094550,30,182.00,11,0.87,240.00,14/9/2009,15:0:13,9
-084.618080,39.094480,28,182.00,11,0.87,241.00,14/9/2009,15:0:14,7
-084.618088,39.094411,26,182.00,11,0.87,241.00,14/9/2009,15:0:15,7
-084.618095,39.094343,28,184.00,10,0.91,242.00,14/9/2009,15:0:16,7
-084.618106,39.094266,30,184.00,11,0.87,243.00,14/9/2009,15:0:17,8
-084.618113,39.094193,30,184.00,11,0.87,243.00,14/9/2009,15:0:18,8
-084.618125,39.094121,26,184.00,11,0.87,244.00,14/9/2009,15:0:19,8
-084.618128,39.094060,24,172.00,11,0.87,244.00,14/9/2009,15:0:20,6
-084.618105,39.094008,22,138.00,11,0.87,245.00,14/9/2009,15:0:21,6
-084.618041,39.093976,24,112.00,11,0.87,245.00,14/9/2009,15:0:22,6
-084.617961,39.093968,24,88.00,11,0.87,246.00,14/9/2009,15:0:23,6
-084.617876,39.093985,28,72.00,11,0.87,246.00,14/9/2009,15:0:24,7
-084.617781,39.094011,33,72.00,11,0.87,246.00,14/9/2009,15:0:25,8
-084.617668,39.094040,37,72.00,11,0.87,246.00,14/9/2009,15:0:26,10
-084.617536,39.094073,43,74.00,11,0.87,247.00,14/9/2009,15:0:27,11
-084.617396,39.094103,44,76.00,11,0.87,248.00,14/9/2009,15:0:28,12
-084.617250,39.094131,46,76.00,11,0.87,248.00,14/9/2009,15:0:29,12
-084.617101,39.094161,48,76.00,11,0.87,248.00,14/9/2009,15:0:30,13
-084.616948,39.094191,46,76.00,11,0.87,249.00,14/9/2009,15:0:31,13
-084.616800,39.094216,44,76.00,11,0.87,249.00,14/9/2009,15:0:32,12
-084.616656,39.094243,44,78.00,11,0.87,249.00,14/9/2009,15:0:33,12
-084.616515,39.094266,43,76.00,11,0.87,250.00,14/9/2009,15:0:34,12
-084.616373,39.094295,43,76.00,11,0.87,250.00,14/9/2009,15:0:35,12
-084.616235,39.094320,43,76.00,11,0.87,250.00,14/9/2009,15:0:36,12
-084.616101,39.094346,41,76.00,11,0.87,250.00,14/9/2009,15:0:37,11
-084.615966,39.094373,41,76.00,11,0.87,250.00,14/9/2009,15:0:38,11
-084.615833,39.094396,41,76.00,11,0.87,250.00,14/9/2009,15:0:39,11
-084.615705,39.094418,41,76.00,11,0.87,251.00,14/9/2009,15:0:40,11
-084.615573,39.094443,41,76.00,11,0.87,251.00,14/9/2009,15:0:41,11
-084.615445,39.094470,39,76.00,11,0.87,251.00,14/9/2009,15:0:42,11
-084.615326,39.094491,35,74.00,11,0.87,252.00,14/9/2009,15:0:43,10
-084.615225,39.094515,30,70.00,11,0.87,251.00,14/9/2009,15:0:44,9
-084.615150,39.094541,22,58.00,11,0.87,252.00,14/9/2009,15:0:45,7
-084.615100,39.094575,17,38.00,11,0.87,251.00,14/9/2009,15:0:46,5
-084.615076,39.094610,13,24.00,11,0.87,251.00,14/9/2009,15:0:47,4
-084.615063,39.094640,13,16.00,11,0.87,251.00,14/9/2009,15:0:48,3
-084.615058,39.094673,13,358.00,11,0.87,251.00,14/9/2009,15:0:49,3
-084.615066,39.094703,15,340.00,11,0.87,251.00,14/9/2009,15:0:50,3
-084.615093,39.094730,15,318.00,11,0.87,250.00,14/9/2009,15:0:51,3
-084.615135,39.094750,13,294.00,11,0.87,250.00,14/9/2009,15:0:52,4
-084.615183,39.094760,15,280.00,11,0.87,250.00,14/9/2009,15:0:53,4
-084.615233,39.094761,13,270.00,11,0.87,250.00,14/9/2009,15:0:54,4
-084.615288,39.094761,13,270.00,11,0.87,251.00,14/9/2009,15:0:55,4
-084.615341,39.094758,13,266.00,11,0.87,252.00,14/9/2009,15:0:56,4
-084.615383,39.094751,9,258.00,11,0.87,252.00,14/9/2009,15:0:57,3
-084.615408,39.094746,6,252.00,11,0.87,253.00,14/9/2009,15:0:58,2
-084.615420,39.094743,0,252.00,11,0.82,254.00,14/9/2009,15:0:59,1
-084.615420,39.094745,0,252.00,11,0.82,255.00,14/9/2009,15:1:0,0
-084.615425,39.094745,0,252.00,11,0.82,255.00,14/9/2009,15:1:1,0
-084.615428,39.094743,0,252.00,11,0.82,256.00,14/9/2009,15:1:2,0
-084.615428,39.094743,0,252.00,11,0.82,256.00,14/9/2009,15:1:3,0
-084.615426,39.094743,0,252.00,11,0.82,256.00,14/9/2009,15:1:4,0
-084.615426,39.094743,0,252.00,11,0.82,256.00,14/9/2009,15:1:5,0
-084.615426,39.094743,0,252.00,11,0.82,256.00,14/9/2009,15:1:6,0
-084.615426,39.094743,0,252.00,11,0.87,256.00,14/9/2009,15:1:7,0
-084.615426,39.094743,0,252.00,11,0.82,256.00,14/9/2009,15:1:8,0
-084.615426,39.094743,0,252.00,11,0.82,255.00,14/9/2009,15:1:9,0
-084.615426,39.094743,0,252.00,11,0.87,255.00,14/9/2009,15:1:10,0
-084.615426,39.094743,0,252.00,11,0.87,255.00,14/9/2009,15:1:11,0
-084.615426,39.094745,0,252.00,11,0.87,255.00,14/9/2009,15:1:12,0
-084.615426,39.094745,0,252.00,11,0.82,255.00,14/9/2009,15:1:13,0
-084.615428,39.094745,0,252.00,11,0.87,255.00,14/9/2009,15:1:14,0
-084.615428,39.094745,0,252.00,11,0.82,255.00,14/9/2009,15:1:15,0
-084.615428,39.094745,0,252.00,11,0.87,255.00,14/9/2009,15:1:16,0
-084.615428,39.094745,0,252.00,11,0.82,255.00,14/9/2009,15:1:17,0
-084.615428,39.094745,0,252.00,11,0.82,255.00,14/9/2009,15:1:18,0
-084.615428,39.094745,0,252.00,11,0.82,255.00,14/9/2009,15:1:19,0
-084.615428,39.094746,0,252.00,11,0.82,255.00,14/9/2009,15:1:20,0
-084.615428,39.094746,0,252.00,9,0.98,255.00,14/9/2009,15:1:21,0
-084.615428,39.094746,0,252.00,9,0.93,255.00,14/9/2009,15:1:22,0
-084.615428,39.094746,0,252.00,10,0.85,255.00,14/9/2009,15:1:23,0
-084.615433,39.094745,0,252.00,10,0.85,255.00,14/9/2009,15:1:24,0
-084.615433,39.094745,0,252.00,11,0.82,256.00,14/9/2009,15:1:25,0
-084.615433,39.094743,0,252.00,10,0.85,256.00,14/9/2009,15:1:26,0
-084.615433,39.094743,0,252.00,10,0.85,256.00,14/9/2009,15:1:27,0
-084.615433,39.094743,0,252.00,9,0.93,256.00,14/9/2009,15:1:28,0
-084.615435,39.094740,0,252.00,11,0.82,256.00,14/9/2009,15:1:29,0
-084.615436,39.094738,0,252.00,10,0.86,256.00,14/9/2009,15:1:30,0
-084.615436,39.094738,0,252.00,9,0.93,257.00,14/9/2009,15:1:31,0
-084.615430,39.094735,0,252.00,11,0.82,257.00,14/9/2009,15:1:32,0
-084.615421,39.094733,2,252.00,11,0.82,257.00,14/9/2009,15:1:33,0
-084.615416,39.094735,2,78.00,11,0.82,257.00,14/9/2009,15:1:34,0
-084.615410,39.094738,2,58.00,10,0.87,257.00,14/9/2009,15:1:35,0
-084.615403,39.094751,2,44.00,11,0.82,257.00,14/9/2009,15:1:36,1
-084.615396,39.094755,0,44.00,10,0.87,257.00,14/9/2009,15:1:37,0
-084.615388,39.094748,0,44.00,10,0.87,257.00,14/9/2009,15:1:38,1
-084.615388,39.094738,2,176.00,11,0.82,257.00,14/9/2009,15:1:39,1
-084.615390,39.094725,6,170.00,11,0.82,258.00,14/9/2009,15:1:40,1
-084.615370,39.094715,11,124.00,11,0.82,257.00,14/9/2009,15:1:41,2
-084.615340,39.094705,9,108.00,11,0.87,257.00,14/9/2009,15:1:42,2
-084.615308,39.094698,11,102.00,11,0.87,257.00,14/9/2009,15:1:43,2
-084.615275,39.094693,9,104.00,11,0.87,257.00,14/9/2009,15:1:44,2
-084.615245,39.094688,9,110.00,11,0.87,257.00,14/9/2009,15:1:45,2
-084.615220,39.094676,7,126.00,11,0.87,257.00,14/9/2009,15:1:46,2
-084.615190,39.094655,7,140.00,11,0.87,257.00,14/9/2009,15:1:47,3
-084.615176,39.094638,7,160.00,11,0.87,258.00,14/9/2009,15:1:48,2
-084.615173,39.094618,7,168.00,11,0.87,259.00,14/9/2009,15:1:49,2
-084.615180,39.094598,9,204.00,11,0.87,259.00,14/9/2009,15:1:50,2
-084.615201,39.094580,9,234.00,11,0.87,258.00,14/9/2009,15:1:51,2
-084.615248,39.094568,19,254.00,11,0.87,258.00,14/9/2009,15:1:52,4
-084.615306,39.094553,20,256.00,11,0.87,257.00,14/9/2009,15:1:53,5
-084.615388,39.094535,26,256.00,11,0.87,257.00,14/9/2009,15:1:54,7
-084.615478,39.094518,30,256.00,11,0.87,256.00,14/9/2009,15:1:55,7
-084.615576,39.094505,31,258.00,11,0.87,257.00,14/9/2009,15:1:56,8
-084.615676,39.094483,31,256.00,11,0.87,257.00,14/9/2009,15:1:57,8
-084.615780,39.094465,33,254.00,11,0.87,257.00,14/9/2009,15:1:58,9
-084.615780,39.094443,33,256.00,11,0.87,257.00,14/9/2009,15:1:59,2
-084.616001,39.094426,35,256.00,11,0.87,257.00,14/9/2009,15:2:0,19
-084.616120,39.094408,37,256.00,11,0.87,256.00,14/9/2009,15:2:1,10
-084.616235,39.094390,37,256.00,11,0.87,256.00,14/9/2009,15:2:2,10
-084.616356,39.094366,37,256.00,11,0.87,255.00,14/9/2009,15:2:3,10
-084.616478,39.094348,37,258.00,11,0.87,254.00,14/9/2009,15:2:4,10
-084.616600,39.094328,37,256.00,11,0.87,254.00,14/9/2009,15:2:5,10
-084.616716,39.094306,35,256.00,11,0.87,255.00,14/9/2009,15:2:6,10
-084.616835,39.094285,35,256.00,11,0.87,254.00,14/9/2009,15:2:7,10
-084.616953,39.094266,35,256.00,11,0.87,254.00,14/9/2009,15:2:8,10
-084.617063,39.094243,35,256.00,11,0.87,253.00,14/9/2009,15:2:9,9
-084.617176,39.094220,35,256.00,11,0.87,253.00,14/9/2009,15:2:10,10
-084.617291,39.094201,33,256.00,11,0.87,252.00,14/9/2009,15:2:11,10
-084.617391,39.094180,31,254.00,11,0.87,253.00,14/9/2009,15:2:12,8
-084.617486,39.094160,28,254.00,11,0.87,252.00,14/9/2009,15:2:13,8
-084.617573,39.094141,26,254.00,11,0.87,253.00,14/9/2009,15:2:14,7
-084.617645,39.094121,20,254.00,11,0.87,253.00,14/9/2009,15:2:15,6
-084.617701,39.094110,17,252.00,11,0.87,253.00,14/9/2009,15:2:16,4
-084.617748,39.094096,13,250.00,11,0.87,253.00,14/9/2009,15:2:17,4
-084.617788,39.094085,9,250.00,11,0.87,253.00,14/9/2009,15:2:18,3
-084.617813,39.094075,6,248.00,11,0.87,253.00,14/9/2009,15:2:19,2
-084.617830,39.094070,4,248.00,11,0.82,253.00,14/9/2009,15:2:20,1
-084.617835,39.094070,0,248.00,11,0.82,254.00,14/9/2009,15:2:21,0
-084.617833,39.094068,0,248.00,10,0.84,254.00,14/9/2009,15:2:22,0
-084.617830,39.094070,0,248.00,10,0.84,254.00,14/9/2009,15:2:23,0
-084.617828,39.094068,0,248.00,10,0.84,254.00,14/9/2009,15:2:24,0
-084.617828,39.094068,0,248.00,10,0.84,254.00,14/9/2009,15:2:25,0
-084.617828,39.094068,0,248.00,11,0.82,255.00,14/9/2009,15:2:26,0
-084.617828,39.094068,0,248.00,11,0.82,255.00,14/9/2009,15:2:27,0
-084.617828,39.094068,0,248.00,11,0.82,255.00,14/9/2009,15:2:28,0
-084.617831,39.094066,4,254.00,11,0.82,255.00,14/9/2009,15:2:29,0
-084.617831,39.094066,7,254.00,11,0.82,255.00,14/9/2009,15:2:30,0
-084.617883,39.094060,9,262.00,11,0.87,254.00,14/9/2009,15:2:31,4
-084.617918,39.094056,7,264.00,11,0.87,254.00,14/9/2009,15:2:32,3
-084.617950,39.094056,6,274.00,11,0.87,254.00,14/9/2009,15:2:33,2
-084.617978,39.094063,9,286.00,11,0.87,253.00,14/9/2009,15:2:34,2
-084.618021,39.094076,15,304.00,11,0.87,253.00,14/9/2009,15:2:35,3
-084.618063,39.094116,20,334.00,11,0.87,252.00,14/9/2009,15:2:36,5
-084.618091,39.094173,26,348.00,11,0.87,252.00,14/9/2009,15:2:37,6
-084.618106,39.094245,30,354.00,11,0.87,251.00,14/9/2009,15:2:38,8
-084.618105,39.094328,33,0.00,11,0.87,251.00,14/9/2009,15:2:39,9
-084.618096,39.094420,37,2.00,10,0.91,251.00,14/9/2009,15:2:40,10
-084.618091,39.094516,37,2.00,10,0.93,251.00,14/9/2009,15:2:41,10
-084.618080,39.094625,39,0.00,11,0.87,250.00,14/9/2009,15:2:42,12
-084.618076,39.094728,41,0.00,10,0.93,250.00,14/9/2009,15:2:43,11
-084.618071,39.094831,41,0.00,11,0.87,250.00,14/9/2009,15:2:44,11
-084.618071,39.094940,43,2.00,11,0.87,249.00,14/9/2009,15:2:45,12
-084.618065,39.095050,43,2.00,10,0.93,248.00,14/9/2009,15:2:46,12
-084.618060,39.095158,41,0.00,10,0.93,248.00,14/9/2009,15:2:47,12
-084.618050,39.095265,39,2.00,10,0.93,248.00,14/9/2009,15:2:48,11
-084.618036,39.095366,39,4.00,11,0.87,248.00,14/9/2009,15:2:49,11
-084.618025,39.095468,37,2.00,11,0.87,248.00,14/9/2009,15:2:50,11
-084.618013,39.095563,35,2.00,10,0.93,249.00,14/9/2009,15:2:51,10
-084.618005,39.095646,33,4.00,11,0.87,250.00,14/9/2009,15:2:52,9
-084.618005,39.095646,30,4.00,10,0.93,250.00,14/9/2009,15:2:53,0
-084.617995,39.095801,26,2.00,11,0.87,249.00,14/9/2009,15:2:54,17
-084.617996,39.095865,22,4.00,11,0.87,249.00,14/9/2009,15:2:55,7
-084.617996,39.095918,20,4.00,10,0.93,249.00,14/9/2009,15:2:56,5
-084.617990,39.095968,17,2.00,11,0.87,248.00,14/9/2009,15:2:57,5
-084.617995,39.096003,13,358.00,11,0.87,249.00,14/9/2009,15:2:58,3
-084.617998,39.096026,9,0.00,11,0.87,250.00,14/9/2009,15:2:59,2
-084.618006,39.096046,7,0.00,11,0.87,250.00,14/9/2009,15:3:0,2
-084.618010,39.096056,4,8.00,11,0.87,251.00,14/9/2009,15:3:1,1
-084.618018,39.096063,4,8.00,11,0.87,253.00,14/9/2009,15:3:2,1
-084.618020,39.096063,2,8.00,11,0.87,254.00,14/9/2009,15:3:3,0
-084.618020,39.096065,2,8.00,11,0.87,253.00,14/9/2009,15:3:4,0
-084.618025,39.096070,0,8.00,10,0.88,252.00,14/9/2009,15:3:5,0
-084.618021,39.096071,0,8.00,10,0.93,252.00,14/9/2009,15:3:6,0
-084.618020,39.096075,2,8.00,10,0.93,253.00,14/9/2009,15:3:7,0
-084.618020,39.096083,6,358.00,11,0.87,253.00,14/9/2009,15:3:8,0
-084.618015,39.096113,13,0.00,11,0.87,253.00,14/9/2009,15:3:9,3
-084.618015,39.096160,19,4.00,11,0.87,254.00,14/9/2009,15:3:10,5
-084.618010,39.096216,20,2.00,11,0.87,255.00,14/9/2009,15:3:11,6
-084.618008,39.096273,22,2.00,11,0.87,255.00,14/9/2009,15:3:12,6
-084.618005,39.096336,24,0.00,11,0.87,255.00,14/9/2009,15:3:13,7
-084.617996,39.096408,28,2.00,11,0.87,256.00,14/9/2009,15:3:14,8
-084.617990,39.096483,31,2.00,11,0.87,256.00,14/9/2009,15:3:15,8
-084.617983,39.096566,33,2.00,11,0.87,257.00,14/9/2009,15:3:16,9
